"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","ED1","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","OC1","OD1","OD2","REM","EQD"
"01089099999","2025-04-29T04:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0051,1","01676,1,9,N","009999,1,9,9","-0030,1","-0070,1","99999,9",,,,"02,1,+01250,1,99,9","07,1,+01676,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01250,1,99,9,99,9",,,"10120,1,99999,9",,,,,,,"MET083METAR ENKR 290450Z 32010KT 9999 FEW041 BKN055 M03/M07 Q1012 RMK WIND 731FT 32016KT=",
"01089099999","2025-04-29T05:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","320,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0026,1","-0071,1","10135,1",,,,,,,,,"240,M,-0023,1","240,N,-0029,1","99999,9,10026,1","3,1,004,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /3207 11026 21071 30026 40135 53004 333 11023 21029 90710 91109=",
"01089099999","2025-04-29T05:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","340,1,N,0072,1","01494,1,C,N","009999,1,9,9","-0020,1","-0070,1","99999,9",,,,"02,1,+01280,1,99,9","04,1,+01494,1,99,9","07,1,+01920,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01280,1,99,9,99,9",,,"10120,1,99999,9",,,,,,,"MET090METAR ENKR 290520Z 34014KT 9999 FEW042 SCT049 BKN063 M02/M07 Q1012 RMK WIND 731FT 33015KT=",
"01089099999","2025-04-29T05:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","330,1,N,0062,1","01829,1,9,N","009999,1,9,9","-0020,1","-0060,1","99999,9",,,,"02,1,+01219,1,99,9","07,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET083METAR ENKR 290550Z 33012KT 9999 FEW040 BKN060 M02/M06 Q1013 RMK WIND 731FT 33016KT=",
"01089099999","2025-04-29T06:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","310,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0023,1","-0063,1","10136,1",,,,,,,,,"240,M,-0018,1","240,N,-0060,1","99999,9,10027,1","2,1,005,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /3107 11023 21063 30027 40136 52005 333 11018 21060 90710 91110=",
"01089099999","2025-04-29T06:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0072,1","01006,1,C,N","009999,1,9,9","-0020,1","-0070,1","99999,9",,,,"02,1,+00762,1,99,9","04,1,+01006,1,99,9","07,1,+01798,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9",,,"10120,1,99999,9",,,,,,,"MET090METAR ENKR 290620Z 32014KT 9999 FEW025 SCT033 BKN059 M02/M07 Q1012 RMK WIND 731FT 32017KT=",
"01089099999","2025-04-29T06:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","310,1,N,0062,1","01250,1,C,N","009999,1,9,9","-0020,1","-0060,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+01250,1,99,9","07,1,+01707,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET090METAR ENKR 290650Z 31012KT 9999 FEW020 SCT041 BKN056 M02/M06 Q1013 RMK WIND 731FT 32017KT=",
"01089099999","2025-04-29T07:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","310,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0021,1","-0061,1","10137,1",,,,,,,,,"240,M,-0016,1","240,N,-0024,1","99999,9,10029,1","2,1,006,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /3106 11021 21061 30029 40137 52006 333 11016 21024 90710 91109=",
"01089099999","2025-04-29T07:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0062,1","01006,1,9,N","009999,1,9,9","-0020,1","-0060,1","99999,9",,,,"04,1,+00671,1,99,9","07,1,+01006,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00671,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET083METAR ENKR 290720Z 32012KT 9999 SCT022 BKN033 M02/M06 Q1013 RMK WIND 731FT 32016KT=",
"01089099999","2025-04-29T07:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","310,1,N,0057,1","00762,1,9,N","009999,1,9,9","-0020,1","-0070,1","99999,9",,,,"02,1,+00549,1,99,9","07,1,+00762,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,"10130,1,99999,9",,"16,1",,,,,"MET088METAR ENKR 290750Z 31011KT 9999 VCSH FEW018 BKN025 M02/M07 Q1013 RMK WIND 731FT 29013KT=",
"01089099999","2025-04-29T08:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","310,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0018,1","-0067,1","10139,1",,,,,,,,,"240,M,-0017,1","240,N,-0023,1","99999,9,10030,1","2,1,004,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /3105 11018 21067 30030 40139 52004 333 11017 21023 90710 91109=",
"01089099999","2025-04-29T08:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","310,1,N,0051,1","01097,1,C,N","009999,1,9,9","-0010,1","-0070,1","99999,9",,,,"02,1,+00671,1,99,9","04,1,+01097,1,99,9","07,1,+01890,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00671,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET090METAR ENKR 290820Z 31010KT 9999 FEW022 SCT036 BKN062 M01/M07 Q1013 RMK WIND 731FT 30014KT=",
"01089099999","2025-04-29T08:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","300,1,N,0051,1","01920,1,9,N","009999,1,9,9","-0010,1","-0070,1","99999,9",,,,"02,1,+00914,1,99,9","07,1,+01920,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET083METAR ENKR 290850Z 30010KT 9999 FEW030 BKN063 M01/M07 Q1013 RMK WIND 731FT 29014KT=",
"01089099999","2025-04-29T09:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","280,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0012,1","-0054,1","10138,1",,,,,,,,,"240,M,-0009,1","240,N,-0016,1","99999,9,10030,1","2,1,002,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /2805 11012 21054 30030 40138 52002 333 11009 21016 90710 91108=",
"01089099999","2025-04-29T09:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","290,1,N,0051,1","01158,1,9,N","009999,1,9,9","-0010,1","-0060,1","99999,9",,,,"04,1,+00792,1,99,9","07,1,+01158,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00792,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET083METAR ENKR 290920Z 29010KT 9999 SCT026 BKN038 M01/M06 Q1013 RMK WIND 731FT 29016KT=",
"01089099999","2025-04-29T09:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","300,1,N,0077,1","00457,1,C,N","005000,1,9,9","-0020,1","-0060,1","99999,9",,,,"02,1,+00183,1,99,9","04,1,+00457,1,99,9","07,1,+00610,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9",,,"10130,1,99999,9",,"85,1",,,,,"MET096METAR ENKR 290950Z 30015KT 5000 -SHSN FEW006 SCT015 BKN020 M02/M06 Q1013 RMK WIND 731FT 29020KT=",
"01089099999","2025-04-29T10:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","280,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0010,1","-0056,1","10136,1",,,,,,,,,"240,M,-0009,1","240,N,-0016,1","99999,9,10028,1","4,1,000,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /2808 11010 21056 30028 40136 54000 333 11009 21016 90710 91110=",
"01089099999","2025-04-29T10:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","300,1,N,0077,1","00853,1,C,N","009999,1,9,9","-0010,1","-0060,1","99999,9",,,,"02,1,+00579,1,99,9","04,1,+00853,1,99,9","07,1,+01311,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00579,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET090METAR ENKR 291020Z 30015KT 9999 FEW019 SCT028 BKN043 M01/M06 Q1013 RMK WIND 731FT 30018KT=",
"01089099999","2025-04-29T10:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","300,1,N,0072,1","01036,1,9,N","009999,1,9,9","-0020,1","-0060,1","99999,9",,,,"04,1,+00305,1,99,9","07,1,+01036,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9",,,"10130,1,99999,9",,"16,1",,,,,"MET101METAR ENKR 291050Z 30014KT 9999 2000E VCSH SCT010 BKN034 M02/M06 Q1013 RESHSN RMK WIND 731FT 30020KT=",
"01089099999","2025-04-29T11:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","290,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0014,1","-0050,1","10137,1",,,,,,,,,"240,M,-0004,1","240,N,-0020,1","99999,9,10028,1","7,1,001,1,+999,9",,,,"3,99,0110,1,999",,"SYN07601089 46/// /2907 11014 21050 30028 40137 57001 333 11004 21020 90710 91111=",
"01089099999","2025-04-29T11:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0072,1","00549,1,W,N","006000,1,9,9","-0020,1","-0050,1","99999,9",,,,"09,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00549,1,99,9,99,9",,,"10130,1,99999,9",,"85,1",,,,,"MET081METAR ENKR 291120Z 32014KT 6000 -SHSN VV018 M02/M05 Q1013 RMK WIND 731FT 30017KT=",
"01089099999","2025-04-29T11:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","310,1,N,0077,1","00305,1,W,N","001000,1,9,9","-0020,1","-0040,1","99999,9",,,"05,U,9999,9","09,1,+00305,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00305,1,99,9,99,9",,,"10130,1,99999,9",,"86,1",,,,,"MET100METAR ENKR 291150Z 31015KT 1000 R05/1200D R23/1700D SHSN VV010 M02/M04 Q1013 RMK WIND 731FT 30019KT=",
"01089099999","2025-04-29T12:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","320,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0030,1","-0039,1","10139,1",,,,,,,,,"240,M,-0014,1","240,N,-0030,1","99999,9,10030,1","4,1,000,1,+999,9",,,,"3,99,0110,1,999",,"SYN07601089 46/// /3205 11030 21039 30030 40139 54000 333 11014 21030 90710 91111=",
"01089099999","2025-04-29T12:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","300,1,N,0046,1","01311,1,9,N","009999,1,9,9","-0030,1","-0040,1","99999,9",,,,"04,1,+00457,1,99,9","07,1,+01311,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9",,,"10130,1,99999,9",,"16,1",,,,,"MET088METAR ENKR 291220Z 30009KT 9999 VCSH SCT015 BKN043 M03/M04 Q1013 RMK WIND 731FT 33012KT=",
"01089099999","2025-04-29T12:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0046,1","00945,1,C,N","009999,1,9,9","-0020,1","-0040,1","99999,9",,,,"02,1,+00244,1,99,9","04,1,+00945,1,99,9","07,1,+01554,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9",,,"10130,1,99999,9",,"85,1",,,,,"MET096METAR ENKR 291250Z 32009KT 9999 -SHSN FEW008 SCT031 BKN051 M02/M04 Q1013 RMK WIND 731FT 33011KT=",
"01089099999","2025-04-29T13:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","300,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0010,1","-0040,1","10137,1",,,,,,,,,"240,M,-0010,1","240,N,-0030,1","99999,9,10028,1","2,9,001,9,+999,9",,,,"3,99,0070,1,999",,"SYN07601089 46/// /3005 11010 21040 30028 40137 54001 333 11010 21030 90710 91107=","Q01.1    3APC3  Q024     3APCTEN"
"01089099999","2025-04-29T13:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","330,1,V,0062,1","01402,1,9,N","009999,1,9,9","-0020,1","-0060,1","99999,9",,,,"04,1,+00640,1,99,9","07,1,+01402,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00640,1,99,9,99,9",,,"10130,1,99999,9",,"85,1",,,,,"MET097METAR ENKR 291320Z 33012KT 290V010 9999 -SHSN SCT021 BKN046 M02/M06 Q1013 RMK WIND 731FT 32017KT=",
"01089099999","2025-04-29T13:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","340,1,N,0067,1","01554,1,C,N","009999,1,9,9","-0010,1","-0070,1","99999,9",,,,"02,1,+00732,1,99,9","04,1,+01554,1,99,9","07,1,+01890,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00732,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET090METAR ENKR 291350Z 34013KT 9999 FEW024 SCT051 BKN062 M01/M07 Q1013 RMK WIND 731FT 33016KT=",
"01089099999","2025-04-29T14:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","320,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0017,1","-0061,1","10137,1",,,,,,,,,"240,M,-0008,1","240,N,-0024,1","99999,9,10029,1","4,1,000,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /3206 11017 21061 30029 40137 54000 333 11008 21024 90710 91110=",
"01089099999","2025-04-29T14:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0067,1","01798,1,9,N","009999,1,9,9","-0020,1","-0070,1","99999,9",,,,"02,1,+01219,1,99,9","07,1,+01798,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET083METAR ENKR 291420Z 32013KT 9999 FEW040 BKN059 M02/M07 Q1013 RMK WIND 731FT 33018KT=",
"01089099999","2025-04-29T14:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0072,1","01920,1,C,N","009999,1,9,9","-0020,1","-0070,1","99999,9",,,,"02,1,+00884,1,99,9","04,1,+01920,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00884,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET083METAR ENKR 291450Z 32014KT 9999 FEW029 SCT063 M02/M07 Q1013 RMK WIND 731FT 32017KT=",
"01089099999","2025-04-29T15:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","310,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0021,1","-0071,1","10140,1",,,,,,,,,"240,M,-0015,1","240,N,-0021,1","99999,9,10031,1","2,1,002,1,+999,9",,,,"3,99,0110,1,999",,"SYN07601089 46/// /3107 11021 21071 30031 40140 52002 333 11015 21021 90710 91111=",
"01089099999","2025-04-29T15:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0077,1","01951,1,9,N","009999,1,9,9","-0020,1","-0080,1","99999,9",,,,"02,1,+00975,1,99,9","07,1,+01951,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00975,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET083METAR ENKR 291520Z 32015KT 9999 FEW032 BKN064 M02/M08 Q1013 RMK WIND 731FT 32019KT=",
"01089099999","2025-04-29T15:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0072,1","01920,1,9,N","009999,1,9,9","-0020,1","-0070,1","99999,9",,,,"02,1,+01463,1,99,9","07,1,+01920,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01463,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET083METAR ENKR 291550Z 32014KT 9999 FEW048 BKN063 M02/M07 Q1013 RMK WIND 731FT 31019KT=",
"01089099999","2025-04-29T16:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","300,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0022,1","-0069,1","10139,1",,,,,,,,,"240,M,-0019,1","240,N,-0022,1","99999,9,10030,1","2,1,001,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /3008 11022 21069 30030 40139 52001 333 11019 21022 90710 91110=",
"01089099999","2025-04-29T16:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","310,1,N,0072,1","99999,9,9,Y","009900,5,9,9","-0020,1","-0070,1","99999,9",,,,,,,,,,,"10130,1,99999,9",,,,,,,"MET070METAR ENKR 291620Z 31014KT CAVOK M02/M07 Q1013 RMK WIND 731FT 31020KT=",
"01089099999","2025-04-29T16:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0072,1","01067,1,C,N","009999,1,9,9","-0020,1","-0070,1","99999,9",,,,"02,1,+00884,1,99,9","04,1,+01067,1,99,9","07,1,+01981,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00884,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET090METAR ENKR 291650Z 32014KT 9999 FEW029 SCT035 BKN065 M02/M07 Q1013 RMK WIND 731FT 30018KT=",
"01089099999","2025-04-29T17:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","300,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0025,1","-0068,1","10139,1",,,,,,,,,"240,M,-0021,1","240,N,-0025,1","99999,9,10030,1","2,1,002,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /3006 11025 21068 30030 40139 52002 333 11021 21025 90710 91110=",
"01089099999","2025-04-29T17:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","320,1,N,0072,1","01067,1,9,N","009999,1,9,9","-0030,1","-0080,1","99999,9",,,,"04,1,+00853,1,99,9","07,1,+01067,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00853,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET083METAR ENKR 291720Z 32014KT 9999 SCT028 BKN035 M03/M08 Q1013 RMK WIND 731FT 30013KT=",
"01089099999","2025-04-29T17:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","300,1,N,0046,1","00914,1,C,N","009999,1,9,9","-0030,1","-0070,1","99999,9",,,,"02,1,+00732,1,99,9","04,1,+00914,1,99,9","07,1,+02042,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00732,1,99,9,99,9",,,"10130,1,99999,9",,,,,,,"MET090METAR ENKR 291750Z 30009KT 9999 FEW024 SCT030 BKN067 M03/M07 Q1013 RMK WIND 731FT 30014KT=",
"01089099999","2025-04-29T18:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","290,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0027,1","-0065,1","10139,1",,,,,,,,,"120,M,-0004,1","120,N,-0030,1","99999,9,10030,1","4,1,000,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /2905 11027 21065 30030 40139 54000 333 11004 21030 90710 91108=",
"01089099999","2025-04-29T18:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","310,1,N,0057,1","99999,9,9,Y","009900,5,9,9","-0030,1","-0080,1","99999,9",,,,,,,,,,,"10130,1,99999,9",,,,,,,"MET070METAR ENKR 291820Z 31011KT CAVOK M03/M08 Q1013 RMK WIND 731FT 31015KT=",
"01089099999","2025-04-29T18:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","300,1,N,0051,1","99999,9,9,Y","009900,5,9,9","-0030,1","-0080,1","99999,9",,,,,,,,,,,"10130,1,99999,9",,,,,,,"MET070METAR ENKR 291850Z 30010KT CAVOK M03/M08 Q1013 RMK WIND 731FT 30013KT=",
"01089099999","2025-04-29T19:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","260,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0047,1","-0087,1","10139,1",,,,,,,,,"240,M,-0027,1","240,N,-0047,1","99999,9,10029,1","4,9,000,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /2605 11047 21087 30029 40139 57000 333 11027 21047 90710 91108=","Q017     3APCTEN"
"01089099999","2025-04-29T19:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","280,1,N,0041,1","99999,9,9,Y","009900,5,9,9","-0050,1","-0090,1","99999,9",,,,,,,,,,,"10130,1,99999,9",,,,,,,"MET070METAR ENKR 291920Z 28008KT CAVOK M05/M09 Q1013 RMK WIND 731FT 29017KT=",
"01089099999","2025-04-29T19:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","280,1,N,0051,1","01768,1,C,N","009999,1,9,9","-0050,1","-0090,1","99999,9",,,,"02,1,+01006,1,99,9","04,1,+01768,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01006,1,99,9,99,9",,,"10120,1,99999,9",,,,,,,"MET083METAR ENKR 291950Z 28010KT 9999 FEW033 SCT058 M05/M09 Q1012 RMK WIND 731FT 28018KT=",
"01089099999","2025-04-29T20:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","260,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0055,1","-0084,1","10136,1",,,,,,,,,"240,M,-0046,1","240,N,-0055,1","99999,9,10026,1","7,1,003,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /2606 11055 21084 30026 40136 57003 333 11046 21055 90710 91109=",
"01089099999","2025-04-29T20:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","290,1,N,0051,1","99999,9,9,Y","009900,5,9,9","-0050,1","-0090,1","99999,9",,,,,,,,,,,"10120,1,99999,9",,,,,,,"MET070METAR ENKR 292020Z 29010KT CAVOK M05/M09 Q1012 RMK WIND 731FT 29015KT=",
"01089099999","2025-04-29T20:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","280,1,N,0062,1","99999,9,9,Y","009900,5,9,9","-0050,1","-0080,1","99999,9",,,,,,,,,,,"10120,1,99999,9",,,,,,,"MET070METAR ENKR 292050Z 28012KT CAVOK M05/M08 Q1012 RMK WIND 731FT 29016KT=",
"01089099999","2025-04-29T21:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","260,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0056,1","-0080,1","10134,1",,,,,,,,,"240,M,-0048,1","240,N,-0057,1","99999,9,10024,1","7,1,005,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /2607 11056 21080 30024 40134 57005 333 11048 21057 90710 91109=",
"01089099999","2025-04-29T21:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","280,1,N,0051,1","99999,9,9,Y","009900,5,9,9","-0060,1","-0080,1","99999,9",,,,,,,,,,,"10120,1,99999,9",,,,,,,"MET070METAR ENKR 292120Z 28010KT CAVOK M06/M08 Q1012 RMK WIND 731FT 28018KT=",
"01089099999","2025-04-29T21:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","280,1,N,0036,1","99999,9,9,Y","009900,5,9,9","-0060,1","-0080,1","99999,9",,,,,,,,,,,"10120,1,99999,9",,,,,,,"MET070METAR ENKR 292150Z 28007KT CAVOK M06/M08 Q1012 RMK WIND 731FT 28017KT=",
"01089099999","2025-04-29T22:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","260,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0057,1","-0074,1","10135,1",,,,,,,,,"240,M,-0055,1","240,N,-0062,1","99999,9,10025,1","5,1,003,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /2606 11057 21074 30025 40135 55003 333 11055 21062 90710 91109=",
"01089099999","2025-04-29T22:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","280,1,N,0046,1","02042,1,C,N","009999,1,9,9","-0060,1","-0080,1","99999,9",,,,"02,1,+01128,1,99,9","04,1,+02042,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01128,1,99,9,99,9",,,"10120,1,99999,9",,,,,,,"MET083METAR ENKR 292220Z 28009KT 9999 FEW037 SCT067 M06/M08 Q1012 RMK WIND 731FT 29016KT=",
